id;date_created;date_updated;kcell_as;kcell_ip;provider_as;provider_ip;service;service_capacity;service_type_catalog_id;service_type_id;status;vlan ;vpn_number;vpn_termination_point_2;port_id
219;29/06/2023;29/06/2023;65002;10.1.2.150;9198;10.1.2.149;L3;75;83;1;Active;3009;VPN1958;19;19
220;29/06/2023;29/06/2023;65002;10.0.1.22;9198;10.0.1.21;L3;15;83;3;Active;797;VPN0096;19;19
221;29/06/2023;29/06/2023;65002;10.0.1.158;9198;10.0.1.157;L3;4083;83;11;Active;3008;VPN0094;19;19
222;29/06/2023;29/06/2023;65002;10.0.211.46;9198;10.0.211.45;L3;90;83;19;Active;2006;VPN0352;19;19
223;29/06/2023;29/06/2023;65002;10.0.1.34;9198;10.0.1.33;L3;70;83;26;Active;794;VPN0097;19;19
224;29/06/2023;29/06/2023;65002;10.1.2.142;9198;10.1.2.141;L3;20;83;29;Active;2938;VPN0098;19;19
225;29/06/2023;29/06/2023;65002;10.0.0.66;9198;10.0.0.65;L3;3912;83;7;Active;2001;VPN0095;19;19
226;29/06/2023;29/06/2023;65002;10.1.30.162;9198;10.1.30.161;L3;30;83;32;Active;2125;VPN1269;19;19
227;29/06/2023;29/06/2023;65002;10.252.240.46;9198;10.252.240.45;L3;1;83;16;Active;1775;VPN1341;19;19
228;29/06/2023;29/06/2023;65002;10.1.0.22;9198;10.1.0.21;L3;5;83;17;Active;2326;VPN1252;19;19
229;29/06/2023;29/06/2023;65002;10.1.36.118;9198;10.1.36.117;L3;1000;83;4;Active;2570;VPN1959;19;19
230;29/06/2023;29/06/2023;65002;10.1.59.130;9198;10.1.59.129;L3;120;83;1;Active;3009;VPN0385P;20;20
231;29/06/2023;29/06/2023;65002;10.1.59.134;9198;10.1.59.133;L3;15;83;3;Active;2797;VPN0096P;20;20
232;29/06/2023;29/06/2023;65002;10.1.59.138;9198;10.1.59.137;L3;4083;83;11;Active;3008;VPN0094P;20;20
233;29/06/2023;29/06/2023;65002;10.1.59.142;9198;10.1.59.141;L3;90;83;19;Active;2022;VPN0352P;20;20
234;29/06/2023;29/06/2023;65002;10.1.59.146;9198;10.1.59.145;L3;70;83;26;Active;1794;VPN0097P;20;20
235;29/06/2023;29/06/2023;65002;10.1.59.150;9198;10.1.59.149;L3;20;83;29;Active;2938;VPN0098P;20;20
236;29/06/2023;29/06/2023;65002;10.1.59.154;9198;10.1.59.153;L3;3912;83;7;Active;2111;VPN0095P;20;20
237;29/06/2023;29/06/2023;65002;10.1.59.158;9198;10.1.59.157;L3;30;83;32;Active;2124;VPN1269P;20;20
238;29/06/2023;29/06/2023;65002;10.252.240.138;9198;10.252.240.137;L3;1;83;16;Active;1780;VPN1341P;20;20
239;29/06/2023;29/06/2023;65002;10.1.59.126;9198;10.1.59.125;L3;5;83;17;Active;2326;VPN1252P;20;20
240;29/06/2023;29/06/2023;65002;10.1.59.162;9198;10.1.59.161;L3;1000;83;4;Active;2570;VPN1959P;20;20
241;29/06/2023;29/06/2023;65234;10.1.3.78;9198;10.1.3.77;L3;45;83;1;Active;1975;VPN0392;21;21
242;29/06/2023;29/06/2023;65234;10.1.3.18;9198;10.1.3.17;L3;25;83;3;Active;3021;VPN0109;21;21
243;29/06/2023;29/06/2023;65234;10.1.3.10;9198;10.1.3.9;L3;864;83;11;Active;3020;VPN0111;21;21
244;29/06/2023;29/06/2023;65234;10.0.211.22;9198;10.0.211.21;L3;97;83;19;Active;3022;VPN0342;21;21
245;29/06/2023;29/06/2023;65234;10.1.1.202;9198;10.1.1.201;L3;70;83;13;Active;1365;VPN0773;21;21
246;29/06/2023;29/06/2023;65234;10.1.3.14;9198;10.1.3.13;L3;100;83;26;Active;3025;VPN0110;21;21
247;29/06/2023;29/06/2023;65234;10.1.3.6;9198;10.1.3.5;L3;30;83;29;Active;3013;VPN0108;21;21
248;29/06/2023;29/06/2023;65234;10.0.210.6;9198;10.0.210.5;L3;10;83;34;Active;3023;VPN0375;21;21
249;29/06/2023;29/06/2023;65234;10.1.3.2;9198;10.1.3.1;L3;1944;83;7;Active;3019;VPN0107;21;21
250;29/06/2023;29/06/2023;65234;10.252.240.14;9198;10.252.240.13;L3;1;83;16;Active;2115;VPN1237;21;21
251;29/06/2023;29/06/2023;65234;10.1.36.122;9198;10.1.36.121;L3;1000;83;4;Active;2570;VPN1960;21;21
252;29/06/2023;29/06/2023;65234;10.1.0.34;9198;10.1.0.33;L3;5;83;17;Active;2571;VPN1297;21;21
253;29/06/2023;29/06/2023;65234;10.1.30.170;9198;10.1.30.169;L3;27;83;36;Ordered;3027;VPN1830;21;21
255;29/06/2023;29/06/2023;65234;10.1.11.34;9198;10.1.11.33;L3;500;83;14;Active;2801;VPN1393;22;22
256;29/06/2023;29/06/2023;65234;10.1.59.66;9198;10.1.59.65;L3;105;83;1;Active;1975;VPN0392P;23;23
257;29/06/2023;29/06/2023;65234;10.1.59.70;9198;10.1.59.69;L3;25;83;3;Active;3021;VPN0109P;23;23
258;29/06/2023;29/06/2023;65234;10.1.59.74;9198;10.1.59.73;L3;864;83;11;Active;3020;VPN0111P;23;23
259;29/06/2023;29/06/2023;65234;10.1.59.78;9198;10.1.59.77;L3;97;83;19;Active;3022;VPN0342P;23;23
260;29/06/2023;29/06/2023;65234;10.1.59.82;9198;10.1.59.81;L3;70;83;13;Active;1365;VPN0773P;23;23
261;29/06/2023;29/06/2023;65234;10.1.59.86;9198;10.1.59.85;L3;100;83;26;Active;3025;VPN0110P;23;23
262;29/06/2023;29/06/2023;65234;10.1.59.90;9198;10.1.59.89;L3;30;83;29;Active;3013;VPN0108P;23;23
263;29/06/2023;29/06/2023;65234;10.0.214.10;9198;10.0.214.9;L3;10;83;34;Active;3023;VPN0375P;23;23
264;29/06/2023;29/06/2023;65234;10.1.59.94;9198;10.1.59.93;L3;1944;83;7;Active;3019;VPN0107P;23;23
265;29/06/2023;29/06/2023;65234;10.252.240.134;9198;10.252.240.133;L3;1;83;16;Active;2115;VPN1237P;23;23
266;29/06/2023;29/06/2023;65234;10.1.59.98;9198;10.1.59.97;L3;5;83;17;Active;2571;VPN1297Р;23;23
267;29/06/2023;29/06/2023;65234;10.1.59.102;9198;10.1.59.101;L3;1000;83;4;Active;2570;VPN1960P;23;23
269;29/06/2023;29/06/2023;65234;10.1.11.38;9198;10.1.11.37;L3;500;83;14;Active;2802;VPN1394;24;24
270;29/06/2023;29/06/2023;65233;10.1.6.122;9198;10.1.6.121;L3;50;83;1;Active;3017;VPN0639;25;25
271;29/06/2023;29/06/2023;65233;10.1.6.106;9198;10.1.6.105;L3;20;83;3;Active;3020;VPN0104;25;25
272;29/06/2023;29/06/2023;65233;10.1.6.114;9198;10.1.6.113;L3;2694;83;11;Active;546;VPN0102;25;25
273;29/06/2023;29/06/2023;65233;10.1.6.118;9198;10.1.6.117;L3;13;83;17;Active;545;VPN0106;25;25
274;29/06/2023;29/06/2023;65233;10.0.211.50;9198;10.0.211.49;L3;131;83;19;Active;3021;VPN0353;25;25
275;29/06/2023;29/06/2023;65233;10.1.6.102;9198;10.1.6.101;L3;200;83;26;Active;3015;VPN0103;25;25
276;29/06/2023;29/06/2023;65233;10.1.6.98;9198;10.1.6.97;L3;20;83;29;Active;3022;VPN0101;25;25
277;29/06/2023;29/06/2023;65233;10.1.6.110;9198;10.1.6.109;L3;10440;83;7;Active;3025;VPN0105;25;25
278;29/06/2023;29/06/2023;65233;10.254.240.34;9198;10.254.240.33;L3;10;83;16;Active;3018;VPN1651;25;25
279;29/06/2023;29/06/2023;65233;10.1.7.162;9198;10.1.7.161;L3;1000;83;4;Active;2570;VPN1961;25;25
280;29/06/2023;29/06/2023;65233;10.1.62.66;9198;10.1.62.65;L3;30;83;1;Active;3017;VPN0639Р;26;26
281;29/06/2023;29/06/2023;65233;10.1.62.70;9198;10.1.62.69;L3;20;83;3;Active;3020;VPN0104Р;26;26
282;29/06/2023;29/06/2023;65233;10.1.62.74;9198;10.1.62.73;L3;2694;83;11;Active;546;VPN0102Р;26;26
283;29/06/2023;29/06/2023;65233;10.1.62.78;9198;10.1.62.77;L3;13;83;17;Active;545;VPN0106Р;26;26
284;29/06/2023;29/06/2023;65233;10.1.62.82;9198;10.1.62.81;L3;131;83;19;Active;3021;VPN0353Р;26;26
285;29/06/2023;29/06/2023;65233;10.1.62.86;9198;10.1.62.85;L3;200;83;26;Active;3015;VPN0103Р;26;26
286;29/06/2023;29/06/2023;65233;10.1.62.90;9198;10.1.62.89;L3;20;83;29;Active;3022;VPN0101Р;26;26
287;29/06/2023;29/06/2023;65233;10.1.62.94;9198;10.1.62.93;L3;10440;83;7;Active;3025;VPN0105Р;26;26
288;29/06/2023;29/06/2023;65233;10.1.62.98;9198;10.1.62.97;L3;1000;83;4;Active;2570;VPN1961P;26;26
289;29/06/2023;29/06/2023;65233;10.254.240.58;9198;10.254.240.57;L3;10;83;16;Active;3018;VPN1651Р;26;26
290;29/06/2023;29/06/2023;65008;10.1.3.246;9198;10.1.3.245;L3;60;83;1;Active;995;VPN0178;27;27
291;29/06/2023;29/06/2023;65008;10.0.1.30;9198;10.0.1.29;L3;15;83;3;Active;981;VPN0174;27;27
292;29/06/2023;29/06/2023;65008;10.1.3.242;9198;10.1.3.241;L3;1323;83;11;Active;990;VPN0177;27;27
293;29/06/2023;29/06/2023;65008;10.0.211.62;9198;10.0.211.61;L3;190;83;19;Active;3061;VPN0361;27;27
294;29/06/2023;29/06/2023;65008;10.0.1.42;9198;10.0.1.41;L3;90;83;26;Active;994;VPN0175;27;27
295;29/06/2023;29/06/2023;65008;10.1.3.230;9198;10.1.3.229;L3;20;83;29;Active;3060;VPN0176;27;27
296;29/06/2023;29/06/2023;65008;10.1.27.146;9198;10.1.27.145;L3;5;83;17;Active;996;VPN0920;27;27
297;29/06/2023;29/06/2023;65008;10.0.0.110;9198;10.0.0.109;L3;5255;83;7;Active;971;VPN0173;27;27
298;29/06/2023;29/06/2023;65008;10.252.240.90;9198;10.252.240.89;L3;1;83;16;Active;2301;VPN1647;27;27
299;29/06/2023;29/06/2023;65008;10.1.36.126;9198;10.1.36.125;L3;1000;83;4;Active;2570;VPN1962;27;27
300;29/06/2023;29/06/2023;65008;10.1.58.194;9198;10.1.58.193;L3;155;83;1;Active;995;VPN0178P;28;28
301;29/06/2023;29/06/2023;65008;10.1.58.198;9198;10.1.58.197;L3;15;83;3;Active;981;VPN0174P;28;28
302;29/06/2023;29/06/2023;65008;10.1.58.202;9198;10.1.58.201;L3;1323;83;11;Active;990;VPN0177P;28;28
303;29/06/2023;29/06/2023;65008;10.1.58.206;9198;10.1.58.205;L3;190;83;19;Active;3061;VPN0361P;28;28
304;29/06/2023;29/06/2023;65008;10.1.58.210;9198;10.1.58.209;L3;90;83;26;Active;994;VPN0175P;28;28
305;29/06/2023;29/06/2023;65008;10.1.58.214;9198;10.1.58.213;L3;10;83;29;Active;3060;VPN0176P;28;28
306;29/06/2023;29/06/2023;65008;10.1.58.218;9198;10.1.58.217;L3;5;83;17;Active;996;VPN0920P;28;28
307;29/06/2023;29/06/2023;65008;10.1.58.222;9198;10.1.58.221;L3;5255;83;7;Active;971;VPN0173P;28;28
308;29/06/2023;29/06/2023;65008;10.252.240.126;9198;10.252.240.125;L3;1;83;16;Active;2301;VPN1647P;28;28
309;29/06/2023;29/06/2023;65008;10.1.58.226;9198;10.1.58.225;L3;1000;83;4;Active;2570;VPN1962P;28;28
310;29/06/2023;29/06/2023;65002;10.1.2.214;9198;10.1.2.213;L3;45;83;1;Active;2240;VPN0127;29;29
311;29/06/2023;29/06/2023;65002;10.0.1.26;9198;10.0.1.25;L3;40;83;3;Active;2231;VPN0125;29;29
312;29/06/2023;29/06/2023;65002;10.0.1.94;9198;10.0.1.93;L3;1050;83;11;Active;2234;VPN0122;29;29
313;29/06/2023;29/06/2023;65002;10.1.2.218;9198;10.1.2.217;L3;8;83;17;Active;2245;VPN0319;29;29
314;29/06/2023;29/06/2023;65002;10.0.211.30;9198;10.0.211.29;L3;90;83;19;Active;2235;VPN0336;29;29
315;29/06/2023;29/06/2023;65002;10.1.1.206;9198;10.1.1.205;L3;140;83;13;Active;3042;VPN0774;29;29
316;29/06/2023;29/06/2023;65002;10.0.1.38;9198;10.0.1.37;L3;200;83;26;Active;2232;VPN0124;29;29
317;29/06/2023;29/06/2023;65002;10.1.3.70;9198;10.1.3.69;L3;90;83;29;Active;3041;VPN0126;29;29
318;29/06/2023;29/06/2023;65002;10.0.215.38;9198;10.0.215.37;L3;34;83;30;Active;2247;VPN0795;29;29
319;29/06/2023;29/06/2023;65002;10.0.210.10;9198;10.0.210.9;L3;4;83;34;Active;2236;VPN0440;29;29
320;29/06/2023;29/06/2023;65002;10.0.0.78;9198;10.0.0.77;L3;14000;83;7;Active;2021;VPN0123;29;29
321;29/06/2023;29/06/2023;65002;10.1.30.154;9198;10.1.30.153;L3;20;83;32;Active;2125;VPN1278;29;29
322;29/06/2023;29/06/2023;65002;10.252.240.98;9198;10.252.240.97;L3;1;83;16;Active;2248;VPN1649;29;29
323;29/06/2023;29/06/2023;65002;10.1.35.202;9198;10.1.35.201;L3;20;83;38;Active;2126;VPN1737;29;29
324;29/06/2023;29/06/2023;65002;10.1.36.130;9198;10.1.36.129;L3;1000;83;4;Active;2570;VPN1963;29;29
326;29/06/2023;29/06/2023;65002;10.1.11.66;9198;10.1.11.65;L3;9791;83;14;Active;2801;VPN1412;30;30
327;29/06/2023;29/06/2023;65002;10.1.58.66;9198;10.1.58.65;L3;45;83;1;Active;2240;VPN0127P;31;31
328;29/06/2023;29/06/2023;65002;10.1.58.70;9198;10.1.58.69;L3;40;83;3;Active;2231;VPN0125P;31;31
329;29/06/2023;29/06/2023;65002;10.1.58.74;9198;10.1.58.73;L3;1050;83;11;Active;2234;VPN0122P;31;31
330;29/06/2023;29/06/2023;65002;10.1.58.78;9198;10.1.58.77;L3;8;83;17;Active;2245;VPN0319P;31;31
331;29/06/2023;29/06/2023;65002;10.1.58.82;9198;10.1.58.81;L3;90;83;19;Active;2235;VPN0336P;31;31
332;29/06/2023;29/06/2023;65002;10.1.58.86;9198;10.1.58.85;L3;140;83;13;Active;3042;VPN0774P;31;31
333;29/06/2023;29/06/2023;65002;10.1.58.90;9198;10.1.58.89;L3;200;83;26;Active;2232;VPN0124P;31;31
334;29/06/2023;29/06/2023;65002;10.1.58.94;9198;10.1.58.93;L3;90;83;29;Active;3041;VPN0126P;31;31
335;29/06/2023;29/06/2023;65002;10.0.215.58;9198;10.0.215.57;L3;34;83;30;Active;2247;VPN0795P;31;31
336;29/06/2023;29/06/2023;65002;10.0.214.18;9198;10.0.214.17;L3;4;83;34;Active;2236;VPN0440P;31;31
337;29/06/2023;29/06/2023;65002;10.1.58.98;9198;10.1.58.97;L3;14000;83;7;Active;2021;VPN0123P;31;31
338;29/06/2023;29/06/2023;65002;10.1.58.102;9198;10.1.58.101;L3;20;83;32;Active;2125;VPN1278P;31;31
339;29/06/2023;29/06/2023;65002;10.252.240.118;9198;10.252.240.117;L3;1;83;16;Active;2248;VPN1649P;31;31
340;29/06/2023;29/06/2023;65002;10.1.58.110;9198;10.1.58.109;L3;20;83;38;Active;2126;VPN1737P;31;31
341;29/06/2023;29/06/2023;65002;10.1.58.106;9198;10.1.58.105;L3;1000;83;4;Active;2570;VPN1963P;31;31
343;29/06/2023;29/06/2023;65002;10.1.11.70;9198;10.1.11.69;L3;9791;83;14;Active;2802;VPN1413;32;32
344;29/06/2023;29/06/2023;65232;10.1.3.42;9198;10.1.3.41;L3;90;83;1;Active;3964;VPN0370;33;33
345;29/06/2023;29/06/2023;65232;10.1.3.50;9198;10.1.3.49;L3;12;83;3;Active;3005;VPN0131;33;33
346;29/06/2023;29/06/2023;65232;10.1.3.54;9198;10.1.3.53;L3;2668;83;11;Active;3965;VPN0368;33;33
347;29/06/2023;29/06/2023;65232;10.1.3.58;9198;10.1.3.57;L3;2;83;17;Active;3966;VPN0369;33;33
348;29/06/2023;29/06/2023;65232;10.0.211.66;9198;10.0.211.65;L3;120;83;19;Active;3967;VPN0382;33;33
349;29/06/2023;29/06/2023;65232;10.1.3.46;9198;10.1.3.45;L3;70;83;26;Active;3001;VPN0130;33;33
350;29/06/2023;29/06/2023;65232;10.0.1.166;9198;10.0.1.165;L3;20;83;29;Active;3009;VPN0128;33;33
351;29/06/2023;29/06/2023;65232;10.0.215.6;9198;10.0.215.5;L3;2;83;30;Active;2422;VPN0448;33;33
352;29/06/2023;29/06/2023;65232;10.1.3.34;9198;10.1.3.33;L3;4226;83;7;Active;750;VPN0129;33;33
353;29/06/2023;29/06/2023;65232;10.1.30.158;9198;10.1.30.157;L3;110;83;32;Active;2125;VPN1271;33;33
354;29/06/2023;29/06/2023;65232;10.252.240.42;9198;10.252.240.41;L3;1;83;16;Active;1770;VPN1342;33;33
355;29/06/2023;29/06/2023;65232;10.1.36.134;9198;10.1.36.133;L3;100;83;4;Active;2570;VPN1964;33;33
356;29/06/2023;29/06/2023;65232;10.1.59.2;9198;10.1.59.1;L3;120;83;1;Active;3964;VPN0370P;34;34
357;29/06/2023;29/06/2023;65232;10.1.59.6;9198;10.1.59.5;L3;12;83;3;Active;3005;VPN0131P;34;34
358;29/06/2023;29/06/2023;65232;10.1.59.10;9198;10.1.59.9;L3;2668;83;11;Active;3965;VPN0368P;34;34
359;29/06/2023;29/06/2023;65232;10.1.59.14;9198;10.1.59.13;L3;2;83;17;Active;3966;VPN0369P;34;34
360;29/06/2023;29/06/2023;65232;10.1.59.18;9198;10.1.59.17;L3;120;83;19;Active;3967;VPN0382P;34;34
361;29/06/2023;29/06/2023;65232;10.1.59.22;9198;10.1.59.21;L3;70;83;26;Active;3001;VPN0130P;34;34
362;29/06/2023;29/06/2023;65232;10.1.59.26;9198;10.1.59.25;L3;20;83;29;Active;3009;VPN0128P;34;34
363;29/06/2023;29/06/2023;65232;10.0.215.90;9198;10.0.215.89;L3;2;83;30;Active;2420;VPN0448P;34;34
364;29/06/2023;29/06/2023;65232;10.1.59.30;9198;10.1.59.29;L3;4226;83;7;Active;750;VPN0129P;34;34
365;29/06/2023;29/06/2023;65232;10.1.59.34;9198;10.1.59.34;L3;110;83;32;Active;2125;VPN1271P;34;34
366;29/06/2023;29/06/2023;65232;10.252.240.130;9198;10.252.240.129;L3;1;83;16;Active;1770;VPN1342P;34;34
367;29/06/2023;29/06/2023;65232;10.1.59.38;9198;10.1.59.37;L3;100;83;4;Active;2570;VPN1964P;34;34
368;29/06/2023;29/06/2023;29355;10.1.36.102;9198;10.1.36.101;L3;10;83;1;Active;2134;VPN1979;35;35
369;29/06/2023;29/06/2023;29355;10.1.6.214;9198;10.1.6.213;L3;6;83;3;Active;566;VPN0383;35;35
370;29/06/2023;29/06/2023;29355;10.1.6.194;9198;10.1.6.193;L3;3834;83;11;Active;554;VPN0138;35;35
371;29/06/2023;29/06/2023;29355;10.1.6.198;9198;10.1.6.197;L3;8;83;17;Active;555;VPN0139;35;35
372;29/06/2023;29/06/2023;29355;10.1.7.66;9198;10.1.7.65;L3;10;83;19;Active;578;VPN0922;35;35
373;29/06/2023;29/06/2023;29355;10.1.6.210;9198;10.1.6.209;L3;150;83;26;Active;567;VPN0384;35;35
374;29/06/2023;29/06/2023;29355;10.1.6.222;9198;10.1.6.221;L3;10;83;29;Active;553;VPN0407;35;35
375;29/06/2023;29/06/2023;29355;10.1.6.218;9198;10.1.6.217;L3;5299;83;7;Active;370;VPN0140;35;35
376;29/06/2023;29/06/2023;29355;10.1.7.70;9198;10.1.7.69;L3;100;83;4;Active;2570;VPN1965;35;35
377;29/06/2023;29/06/2023;29355;10.1.63.2;9198;10.1.63.1;L3;10;83;1;Ordered;2134;VPN1979P;36;36
378;29/06/2023;29/06/2023;29355;10.1.63.6;9198;10.1.63.5;L3;6;83;3;Ordered;566;VPN0383P;36;36
379;29/06/2023;29/06/2023;29355;10.1.63.10;9198;10.1.63.9;L3;3834;83;11;Ordered;554;VPN0138P;36;36
380;29/06/2023;29/06/2023;29355;10.1.63.14;9198;10.1.63.13;L3;5;83;17;Ordered;555;VPN0139P;36;36
381;29/06/2023;29/06/2023;29355;10.1.63.18;9198;10.1.63.17;L3;10;83;19;Ordered;578;VPN0922P;36;36
382;29/06/2023;29/06/2023;29355;10.1.63.22;9198;10.1.63.21;L3;150;83;26;Ordered;567;VPN0384P;36;36
383;29/06/2023;29/06/2023;29355;10.1.63.26;9198;10.1.63.25;L3;10;83;29;Ordered;553;VPN0407P;36;36
384;29/06/2023;29/06/2023;29355;10.1.63.30;9198;10.1.63.29;L3;4377;83;7;Ordered;370;VPN0140P;36;36
385;29/06/2023;29/06/2023;29355;10.1.63.34;9198;10.1.63.33;L3;100;83;4;Ordered;2570;VPN1965P;36;36
386;29/06/2023;29/06/2023;65232;10.1.3.202;9198;10.1.3.201;L3;44;83;1;Active;3034;VPN0509;37;37
387;29/06/2023;29/06/2023;65232;10.1.3.206;9198;10.1.3.205;L3;15;83;3;Active;3006;VPN0144;37;37
388;29/06/2023;29/06/2023;65232;10.0.1.98;9198;10.0.1.97;L3;1447;83;11;Active;3004;VPN0141;37;37
389;29/06/2023;29/06/2023;65232;10.0.211.18;9198;10.0.211.17;L3;134;83;19;Active;3008;VPN0341;37;37
390;29/06/2023;29/06/2023;65232;10.1.3.210;9198;10.1.3.209;L3;100;83;26;Active;3007;VPN0145;37;37
391;29/06/2023;29/06/2023;65232;10.1.3.198;9198;10.1.3.197;L3;10;83;29;Active;3033;VPN0143;37;37
392;29/06/2023;29/06/2023;65232;10.1.3.194;9198;10.1.3.193;L3;5198;83;7;Active;3005;VPN0142;37;37
393;29/06/2023;29/06/2023;65232;10.252.240.94;9198;10.252.240.93;L3;1;83;16;Active;2304;VPN1648;37;37
394;29/06/2023;29/06/2023;65232;10.1.0.226;9198;10.1.0.225;L3;5;83;17;Active;2321;VPN1298;37;37
395;29/06/2023;29/06/2023;65232;10.1.36.138;9198;10.1.36.137;L3;1000;83;4;Active;2570;VPN1966;37;37
396;29/06/2023;29/06/2023;65232;10.1.30.174;9198;10.1.30.173;L3;9;83;36;Ordered;3037;VPN1832;37;37
397;29/06/2023;29/06/2023;65232;10.1.58.130;9198;10.1.58.129;L3;44;83;1;Active;3034;VPN0509Р;38;38
398;29/06/2023;29/06/2023;65232;10.1.58.134;9198;10.1.58.133;L3;15;83;3;Active;3006;VPN0144Р;38;38
399;29/06/2023;29/06/2023;65232;10.1.58.138;9198;10.1.58.137;L3;1400;83;11;Active;3004;VPN0141Р;38;38
400;29/06/2023;29/06/2023;65232;10.1.58.142;9198;10.1.58.141;L3;134;83;19;Active;3008;VPN0341Р;38;38
401;29/06/2023;29/06/2023;65232;10.1.58.146;9198;10.1.58.145;L3;100;83;26;Active;3007;VPN0145Р;38;38
402;29/06/2023;29/06/2023;65232;10.1.58.150;9198;10.1.58.149;L3;10;83;29;Active;3033;VPN0143Р;38;38
403;29/06/2023;29/06/2023;65232;10.1.58.154;9198;10.1.58.153;L3;5198;83;7;Active;3005;VPN0142Р;38;38
404;29/06/2023;29/06/2023;65232;10.252.240.122;9198;10.252.240.121;L3;1;83;16;Active;2304;VPN1648P;38;38
405;29/06/2023;29/06/2023;65232;10.1.58.162;9198;10.1.58.161;L3;5;83;17;Active;2326;VPN1298Р;38;38
406;29/06/2023;29/06/2023;65232;10.1.58.158;9198;10.1.58.157;L3;1000;83;4;Ordered;2570;;38;38
407;29/06/2023;29/06/2023;29355;10.0.1.154;9198;10.0.1.153;L3;20;83;1;Active;2071;VPN0640;39;39
408;29/06/2023;29/06/2023;29355;10.0.0.62;9198;10.0.0.61;L3;120;83;3;Active;2069;VPN0200;39;39
409;29/06/2023;29/06/2023;29355;10.0.1.134;9198;10.0.1.133;L3;12618;83;11;Active;3012;VPN0196;39;39
410;29/06/2023;29/06/2023;29355;10.1.6.22;9198;10.1.6.21;L3;20;83;17;Active;2663;VPN0201;39;39
411;29/06/2023;29/06/2023;29355;10.0.211.10;9198;10.0.211.9;L3;270;83;19;Active;2070;VPN0317;39;39
412;29/06/2023;29/06/2023;29355;10.1.1.210;9198;10.1.1.209;L3;700;83;13;Active;2072;VPN0776;39;39
413;29/06/2023;29/06/2023;29355;10.0.0.58;9198;10.0.0.57;L3;800;83;26;Active;2068;VPN0197;39;39
414;29/06/2023;29/06/2023;29355;10.0.1.150;9198;10.0.1.149;L3;310;83;29;Active;3013;VPN0199;39;39
415;29/06/2023;29/06/2023;29355;10.0.0.42;9198;10.0.0.41;L3;63538;83;7;Active;2027;VPN0198;39;39
416;29/06/2023;29/06/2023;;10.1.34.250;;;L2;90;83;39;Active;2300;VPN1425;39;39
417;29/06/2023;29/06/2023;29355;10.254.240.18;9198;10.254.240.17;L3;100;83;16;Active;2633;VPN0288;39;39
418;29/06/2023;29/06/2023;29355;10.1.35.206;9198;10.1.35.205;L3;50;83;38;Active;2634;VPN1736;39;39
419;29/06/2023;29/06/2023;29355;10.1.6.26;9198;10.1.6.25;L3;1000;83;4;Active;2570;VPN1967;39;39
421;29/06/2023;29/06/2023;29355;10.1.15.2;9198;10.1.15.1;L3;2480;83;14;Active;2801;VPN1458;40;40
422;29/06/2023;29/06/2023;29355;10.1.62.2;9198;10.1.62.1;L3;20;83;1;Active;2071;VPN0640P;41;41
423;29/06/2023;29/06/2023;29355;10.1.62.6;9198;10.1.62.5;L3;120;83;3;Active;2069;VPN0200P;41;41
424;29/06/2023;29/06/2023;29355;10.1.62.10;9198;10.1.62.9;L3;9935;83;11;Active;3012;VPN0196P;41;41
425;29/06/2023;29/06/2023;29355;10.1.62.14;9198;10.1.62.13;L3;20;83;17;Active;2663;VPN0201P;41;41
426;29/06/2023;29/06/2023;29355;10.1.62.18;9198;10.1.62.17;L3;270;83;19;Active;2070;VPN0317P;41;41
427;29/06/2023;29/06/2023;29355;10.1.62.22;9198;10.1.62.21;L3;700;83;13;Active;2072;VPN0776P;41;41
428;29/06/2023;29/06/2023;29355;10.1.62.26;9198;10.1.62.25;L3;800;83;26;Active;2068;VPN0197P;41;41
429;29/06/2023;29/06/2023;29355;10.1.62.30;9198;10.1.62.29;L3;310;83;29;Active;3013;VPN0199P;41;41
430;29/06/2023;29/06/2023;29355;10.1.62.34;9198;10.1.62.33;L3;63538;83;7;Active;2027;VPN0198P;41;41
431;29/06/2023;29/06/2023;;10.1.36.50;;;L2;30;83;39;Active;2369;VPN1874;41;41
432;29/06/2023;29/06/2023;29355;10.254.240.50;9198;10.254.240.49;L3;100;83;16;Active;2633;VPN0288P;41;41
433;29/06/2023;29/06/2023;29355;10.1.62.42;9198;10.1.62.41;L3;50;83;38;Active;2634;VPN1736P;41;41
434;29/06/2023;29/06/2023;29355;10.1.62.38;9198;10.1.62.37;L3;1000;83;4;Active;2570;VPN1967P;41;41
436;29/06/2023;29/06/2023;29355;10.1.15.6;9198;10.1.15.5;L3;2480;83;14;Active;2802;VPN1459;42;42
437;29/06/2023;29/06/2023;65231;10.1.1.26;9198;10.1.1.25;L3;2;83;1;Active;3026;VPN0501;43;43
438;29/06/2023;29/06/2023;65231;10.1.1.10;9198;10.1.1.9;L3;15;83;3;Active;3023;VPN0153;43;43
439;29/06/2023;29/06/2023;65231;10.0.1.142;9198;10.0.1.141;L3;1007;83;11;Active;235;VPN0150;43;43
440;29/06/2023;29/06/2023;65231;10.1.1.18;9198;10.1.1.17;L3;10;83;17;Active;236;VPN0154;43;43
441;29/06/2023;29/06/2023;65231;10.1.1.6;9198;10.1.1.5;L3;120;83;26;Active;3022;VPN0152;43;43
442;29/06/2023;29/06/2023;65231;10.1.1.22;9198;10.1.1.21;L3;20;83;29;Active;3024;VPN0155;43;43
